tipo,ordem,fc,fase_zero,rp,rs,rmse
cheby2,6,2400,False,0.5,30.0,1.3396161873696832
ellip,4,3100,False,0.5,60.0,1.339623449203255
ellip,4,3000,False,0.5,40.0,1.3400773850368846
ellip,6,3000,False,0.5,30.0,1.3423432774693078
ellip,3,2200,False,1.0,60.0,1.3429166943619295
ellip,5,2600,False,0.5,50.0,1.3429268236133851
ellip,8,3200,False,0.5,40.0,1.344586924885628
ellip,2,1900,False,0.5,30.0,1.3457435073490471
ellip,5,500,True,1.0,40.0,1.3458352300668273
ellip,7,2600,False,0.5,40.0,1.345836809521241
butter,1,1100,False,0.5,40.0,1.3474712744404618
cheby2,7,2900,False,0.5,50.0,1.3479745003804073
cheby1,8,300,True,0.5,40.0,1.34798812936502
ellip,8,3000,False,0.5,30.0,1.3483649497731307
ellip,8,3300,False,0.5,50.0,1.348545800233018
ellip,6,2200,False,0.1,30.0,1.3493970450376012
ellip,6,3300,False,0.5,60.0,1.3506093378160564
cheby1,4,3100,False,0.5,40.0,1.3508929144508108
ellip,2,1900,False,0.5,40.0,1.3512225647377214
ellip,5,2500,False,0.1,60.0,1.35261923441635
ellip,2,1900,False,0.5,50.0,1.352990324274892
cheby2,5,3000,False,0.5,50.0,1.3530857252576165
cheby2,2,3000,False,0.5,30.0,1.3535470030674757
ellip,2,1900,False,0.5,60.0,1.353552929661037
cheby1,2,1900,False,0.5,40.0,1.3538137085076982
ellip,8,2700,False,0.1,50.0,1.354636460631094
cheby2,4,2500,False,0.5,30.0,1.3552039510909804
ellip,3,2000,False,0.5,60.0,1.355573577729416
ellip,6,300,True,0.5,60.0,1.3562634307892822
cheby2,6,2700,False,0.5,40.0,1.3563863437419208
ellip,4,3000,False,0.5,50.0,1.3565516794457642
ellip,4,2800,False,0.5,30.0,1.3572357271866138
cheby1,3,2200,False,1.0,40.0,1.3594195672713703
ellip,7,300,True,0.1,30.0,1.3594385773316642
cheby2,4,3100,False,0.5,50.0,1.3599035179781604
ellip,4,1900,False,0.1,30.0,1.3614739167992236
ellip,6,3100,False,0.5,40.0,1.3627877543606808
ellip,6,3200,False,0.5,50.0,1.3639904996875631
ellip,7,2500,False,0.1,40.0,1.364077810187021
ellip,4,2900,False,0.5,40.0,1.3653151474339142
cheby1,5,2600,False,0.1,40.0,1.3653259663062172
butter,6,2700,False,0.5,40.0,1.3655798127664216
ellip,2,1800,False,0.5,30.0,1.3658149617254873
ellip,7,2400,False,1.0,30.0,1.366122866384973
ellip,4,3000,False,0.5,60.0,1.3668219929060914
ellip,3,1600,False,0.1,40.0,1.3675945707890478
cheby1,4,2200,False,0.1,40.0,1.3686891926875464
ellip,6,2900,False,0.5,30.0,1.368709167832419
ellip,7,600,True,1.0,50.0,1.3695723158114548
ellip,5,2300,False,0.1,40.0,1.3699986034089509
cheby1,3,2000,False,0.5,40.0,1.3704649101641213
butter,2,1500,False,0.5,40.0,1.3709663232143023
ellip,2,1800,False,0.5,40.0,1.3721160498365372
cheby1,1,400,False,0.5,40.0,1.3728653815500869
ellip,1,400,False,0.5,60.0,1.3728653815500875
ellip,1,400,False,0.5,50.0,1.3728653815500875
ellip,1,400,False,0.5,40.0,1.3728653815500875
ellip,1,400,False,0.5,30.0,1.3728653815500875
ellip,4,2100,False,0.1,50.0,1.3730336907060467
ellip,2,1800,False,0.5,50.0,1.3741481485457394
ellip,6,2400,False,0.1,40.0,1.3743243363548046
cheby2,3,1300,True,0.5,50.0,1.374596026516081
ellip,2,1800,False,0.5,60.0,1.3747947944529595
cheby1,2,1800,False,0.5,40.0,1.3750945135016674
cheby1,5,600,True,1.0,40.0,1.3752782377479709
cheby2,2,1900,True,0.5,40.0,1.3758224527578347
cheby2,6,3100,False,0.5,60.0,1.376004976061294
ellip,8,2900,False,0.5,30.0,1.3762709168648473
ellip,3,2100,False,1.0,40.0,1.3771132388762635
ellip,8,3100,False,0.5,40.0,1.377136456025171
butter,5,2500,False,0.5,40.0,1.3772428517801667
ellip,7,400,True,0.5,40.0,1.3775003781739836
ellip,8,2500,False,0.1,40.0,1.3782789557692932
ellip,7,2800,False,1.0,50.0,1.378779606516976
ellip,8,3300,False,0.5,60.0,1.3803062062096783
cheby1,7,3100,False,0.5,40.0,1.3810535481097694
cheby1,4,3000,False,0.5,40.0,1.3811978945407344
ellip,8,2800,False,0.1,60.0,1.3812637504900704
ellip,3,2000,False,1.0,30.0,1.382236212646226
ellip,5,2100,False,0.1,30.0,1.382255346367716
ellip,4,2700,False,0.5,30.0,1.3822648482811264
cheby2,5,2400,False,0.5,30.0,1.382316995036203
ellip,5,2400,False,0.1,50.0,1.3842877965843585
cheby1,7,3000,False,0.1,40.0,1.3851829498861505
ellip,4,2900,False,0.5,50.0,1.3858049042351566
cheby1,8,400,True,1.0,40.0,1.386550079978889
ellip,8,3200,False,0.5,50.0,1.387813968186708
ellip,2,1700,False,0.5,30.0,1.3899128603466488
ellip,6,3200,False,0.5,60.0,1.3899490438460205
cheby2,3,3000,False,0.5,40.0,1.3904438778044785
ellip,7,2900,False,1.0,60.0,1.3919271722823348
butter,3,1900,False,0.5,40.0,1.393088187041113
ellip,4,2800,False,0.5,40.0,1.3944269563575455
ellip,3,1900,False,0.5,40.0,1.395327651899614
ellip,4,2000,False,0.1,40.0,1.3962326680553994
ellip,7,2300,False,0.5,30.0,1.3962772930737406
ellip,6,3000,False,0.5,40.0,1.3965705798707737
ellip,2,1700,False,0.5,40.0,1.3971549132648724
cheby2,8,2300,False,0.5,30.0,1.398393480344113
ellip,6,2800,False,0.5,30.0,1.3984897503123965
ellip,4,2900,False,0.5,60.0,1.3985630915459926
ellip,3,1600,False,0.1,50.0,1.398690690511224
ellip,2,1700,False,0.5,50.0,1.3994893381930091
ellip,2,1700,False,0.5,60.0,1.4002320759131226
cheby1,2,1700,False,0.5,40.0,1.4005763149396704
cheby1,6,2800,False,0.1,40.0,1.4011751191845738
ellip,3,1500,False,0.1,30.0,1.401620113779606
ellip,6,3100,False,0.5,50.0,1.4027086344055006
cheby2,6,2900,False,0.5,50.0,1.4036025423592715
cheby2,4,500,True,0.5,30.0,1.4051186830110072
cheby2,8,2600,False,0.5,40.0,1.4055309512490683
cheby1,6,3300,False,0.5,40.0,1.4057515884909189
cheby1,8,3100,False,0.1,40.0,1.4069364556036337
cheby2,8,3000,False,0.5,60.0,1.4076173968739372
ellip,8,2800,False,0.5,30.0,1.4077059202796194
ellip,3,1800,False,0.5,30.0,1.4094328977325201
ellip,4,2600,False,0.5,30.0,1.4115707607196628
ellip,5,2300,False,1.0,30.0,1.4122494546394837
ellip,8,2200,False,0.1,30.0,1.4122966557380752
ellip,4,2100,False,0.1,60.0,1.4130655732866793
ellip,3,1600,False,0.1,60.0,1.413309973233832
ellip,8,3000,False,0.5,40.0,1.4148930562264272
cheby2,3,2600,False,0.5,30.0,1.4149359928833138
cheby2,7,2300,False,0.5,30.0,1.4160575841725698
ellip,6,2600,False,0.1,60.0,1.416095332724636
cheby1,4,2900,False,0.5,40.0,1.416398861360011
ellip,7,2200,False,0.1,30.0,1.4182876039319239
ellip,2,1600,False,0.5,30.0,1.4189912581910884
cheby2,4,2800,False,0.5,40.0,1.4193071869465177
ellip,4,2800,False,0.5,50.0,1.4194068896325986
ellip,3,2100,False,1.0,50.0,1.4198970606315269
ellip,5,2200,False,0.5,30.0,1.4201396373603539
ellip,7,2600,False,1.0,40.0,1.420316817910676
ellip,7,2700,False,0.5,50.0,1.4203826226424767
cheby2,7,400,True,0.5,40.0,1.4205072754141952
ellip,6,2500,False,0.1,50.0,1.4225675268009663
ellip,5,2500,False,1.0,40.0,1.4227307678689909
butter,7,2800,False,0.5,40.0,1.4232605365907516
cheby2,5,2700,False,0.5,40.0,1.4232626767000949
ellip,5,2400,False,0.5,40.0,1.424787149757471
ellip,5,2600,False,0.5,60.0,1.4251868050397687
ellip,5,2700,False,1.0,60.0,1.4253547555814352
cheby1,3,1600,False,0.1,40.0,1.4260683552921822
ellip,8,300,True,0.1,40.0,1.4261798115435467
butter,4,2200,False,0.5,40.0,1.426722689311507
ellip,4,2700,False,0.5,40.0,1.42720588096695
ellip,2,1600,False,0.5,40.0,1.427314582370588
ellip,2,800,False,0.1,30.0,1.4293696037672403
ellip,2,1600,False,0.5,50.0,1.4299960704153045
cheby1,5,400,True,0.5,40.0,1.4304333780175122
ellip,2,1600,False,0.5,60.0,1.4308490850457098
ellip,8,3200,False,0.5,60.0,1.4311358968760024
cheby1,2,1600,False,0.5,40.0,1.431244410556846
ellip,6,2700,False,0.5,30.0,1.4325481907319753
cheby2,7,2600,False,0.5,40.0,1.4329346435059624
ellip,7,2600,False,0.1,50.0,1.4338702830204824
ellip,8,3100,False,0.5,50.0,1.433893340501905
ellip,3,1900,False,0.5,50.0,1.4342903756805332
ellip,4,2800,False,0.5,60.0,1.4349331491704787
ellip,7,500,True,1.0,40.0,1.4354870769553223
ellip,6,2900,False,0.5,40.0,1.4358883776884135
ellip,6,3100,False,0.5,60.0,1.4367322294466316
ellip,7,2800,False,0.5,60.0,1.438695531628787
ellip,3,2100,False,1.0,60.0,1.4403138240754396
cheby2,4,800,True,0.5,50.0,1.4425994506391782
cheby2,8,2800,False,0.5,50.0,1.4425998604178898
ellip,8,2700,False,0.5,30.0,1.4437789848636304
cheby2,6,2300,False,0.5,30.0,1.443780606440112
ellip,4,2500,False,0.5,30.0,1.445591831747132
ellip,6,2100,False,0.1,30.0,1.4465367166552539
cheby2,5,500,True,0.5,40.0,1.4465664697580989
ellip,6,3000,False,0.5,50.0,1.4472288167776508
ellip,2,800,False,0.1,40.0,1.4473579858908474
ellip,7,2700,False,0.1,60.0,1.4479109896264197
butter,8,2900,False,0.5,40.0,1.4489956251558747
cheby2,3,1700,True,0.5,60.0,1.4508424809516114
ellip,3,1900,False,0.5,60.0,1.4527738681299127
ellip,5,2600,False,1.0,50.0,1.4527975463003568
ellip,6,300,True,0.5,50.0,1.4530188834198798
ellip,5,2500,False,0.5,50.0,1.4530293622257855
ellip,2,800,False,0.1,50.0,1.4530968036010448
ellip,2,1500,False,0.5,30.0,1.454303301937556
ellip,2,800,False,0.1,60.0,1.454916782322363
cheby1,5,2700,False,0.5,40.0,1.4549915521326544
ellip,7,2500,False,0.5,40.0,1.4556214933806362
cheby1,2,800,False,0.1,40.0,1.4557593323536973
cheby1,4,2800,False,0.5,40.0,1.456603275560645
ellip,4,2700,False,0.5,50.0,1.4572622118109084
cheby1,8,600,True,0.5,40.0,1.4581667946243153
cheby1,3,2100,False,1.0,40.0,1.4582909966174011
ellip,5,2400,False,0.1,60.0,1.4583844160629356
ellip,8,2900,False,0.5,40.0,1.458659938681566
ellip,4,1800,False,0.1,30.0,1.458871127728378
ellip,5,500,True,1.0,50.0,1.4592101804320254
cheby2,7,3000,False,0.5,60.0,1.4601309919081238
cheby1,5,2800,False,1.0,40.0,1.4603056664380432
ellip,2,1500,False,0.5,40.0,1.4638729701931048
cheby2,5,600,True,0.5,50.0,1.4649095809673853
ellip,4,2600,False,0.5,40.0,1.4649407244514432
cheby1,6,3200,False,0.5,40.0,1.465293934511174
cheby2,4,2400,False,0.5,30.0,1.4661075617677821
cheby1,4,2100,False,0.1,40.0,1.4663668673232912
ellip,2,1500,False,0.5,50.0,1.4669540848809541
ellip,2,1500,False,0.5,60.0,1.467934036154991
cheby1,2,1500,False,0.5,40.0,1.468388159065342
cheby1,3,1900,False,0.5,40.0,1.4689913875456828
ellip,8,2600,False,0.1,50.0,1.4691045891284107
ellip,7,2300,False,1.0,30.0,1.470878154354007
ellip,4,2000,False,0.1,50.0,1.470923795239831
ellip,7,2400,False,0.1,40.0,1.4709859132126806
cheby2,2,1200,True,0.5,30.0,1.4709881074423918
ellip,6,2600,False,0.5,30.0,1.4723529865427298
ellip,5,2200,False,0.1,40.0,1.472849503060529
ellip,3,1500,False,0.1,40.0,1.4728875053764212
ellip,4,2700,False,0.5,60.0,1.4758951764338415
cheby2,6,2600,False,0.5,40.0,1.4764517375470336
ellip,3,2000,False,1.0,40.0,1.4767139746574338
cheby1,5,2500,False,0.1,40.0,1.4772974323733412
ellip,6,2300,False,0.1,40.0,1.4774685900956988
butter,1,1000,False,0.5,40.0,1.4795988729979115
ellip,6,2800,False,0.5,40.0,1.480593852416784
ellip,3,1900,False,1.0,30.0,1.4818908761172906
ellip,8,400,True,0.5,60.0,1.4821117137972624
cheby2,7,2800,False,0.5,50.0,1.4823939417777066
ellip,4,2400,False,0.5,30.0,1.4825682991858857
butter,6,2600,False,0.5,40.0,1.4838131885499488
ellip,5,2000,False,0.1,30.0,1.4839079602045322
ellip,8,2400,False,0.1,40.0,1.4841627421520824
butter,2,1400,False,0.5,40.0,1.4847846639998512
cheby2,6,500,True,0.5,50.0,1.4851341599231638
ellip,8,2600,False,0.5,30.0,1.485813541517951
cheby1,8,700,True,0.5,40.0,1.4858331583107987
ellip,8,3000,False,0.5,50.0,1.4864120782524466
butter,5,2400,False,0.5,40.0,1.4865400747789428
cheby1,7,3100,False,1.0,40.0,1.4882183599627945
ellip,5,2300,False,0.1,50.0,1.4896225048351315
ellip,6,3000,False,0.5,60.0,1.4901967676191015
ellip,8,3100,False,0.5,60.0,1.4903861241211682
cheby2,5,2300,False,0.5,30.0,1.491299802925524
ellip,4,1900,False,0.1,40.0,1.4964412984553361
ellip,3,1800,False,0.5,40.0,1.4966918119909636
butter,3,1800,False,0.5,40.0,1.4973173503747033
ellip,2,1400,False,0.5,30.0,1.497509479201868
ellip,6,2900,False,0.5,50.0,1.4983513810241142
ellip,4,2600,False,0.5,50.0,1.5005037327249329
ellip,7,2200,False,0.5,30.0,1.5016385243117267
cheby1,4,2700,False,0.5,40.0,1.5018424949332638
ellip,7,600,True,1.0,60.0,1.5021708988532805
cheby2,5,2900,False,0.5,50.0,1.5033738299540345
ellip,8,2700,False,0.1,60.0,1.5053261531556081
ellip,7,400,True,0.5,50.0,1.5053766887572522
cheby2,8,2200,False,0.5,30.0,1.505460664703118
ellip,7,2700,False,1.0,50.0,1.505477343316853
cheby2,5,3100,False,0.5,60.0,1.5062422983959998
ellip,3,1500,False,0.1,50.0,1.506879021851275
cheby2,2,2500,True,0.5,50.0,1.5077052071452681
ellip,4,2500,False,0.5,40.0,1.5080597739618915
ellip,2,1400,False,0.5,40.0,1.5085193519239024
ellip,8,2800,False,0.5,40.0,1.5087467860474628
cheby2,2,3300,False,0.5,40.0,1.5101620449989088
ellip,2,1400,False,0.5,50.0,1.512061755457651
ellip,2,1400,False,0.5,60.0,1.5131881800795746
cheby2,1,3300,True,0.5,30.0,1.5132234399518854
cheby2,2,2900,False,0.5,30.0,1.5134786903887634
ellip,3,1700,False,0.5,30.0,1.5135857301627085
cheby1,2,1400,False,0.5,40.0,1.513710141796218
ellip,4,2000,False,0.1,60.0,1.5147394062627326
ellip,3,1400,False,0.1,30.0,1.5149097902045787
ellip,6,2500,False,0.5,30.0,1.5162384542250786
ellip,8,2100,False,0.1,30.0,1.5162691908354304
cheby1,6,300,True,1.0,40.0,1.5185028512806849
ellip,5,2200,False,1.0,30.0,1.5189996059548578
ellip,4,2600,False,0.5,60.0,1.522499297143798
ellip,3,1500,False,0.1,60.0,1.522852684210614
ellip,3,2000,False,1.0,50.0,1.5232243107181613
cheby2,7,500,True,0.5,60.0,1.5237443414490774
ellip,7,2100,False,0.1,30.0,1.524450727930588
cheby2,8,2500,False,0.5,40.0,1.5245806883052828
cheby2,7,2200,False,0.5,30.0,1.524928012228818
ellip,5,2100,False,0.5,30.0,1.5254225564279407
ellip,4,2300,False,0.5,30.0,1.5254350798452059
cheby1,6,2700,False,0.1,40.0,1.5278035520770057
cheby2,3,900,True,0.5,40.0,1.529013206974911
cheby2,4,3000,False,0.5,50.0,1.5299827530428443
ellip,7,2800,False,1.0,60.0,1.530634234976733
ellip,6,2700,False,0.5,40.0,1.5312664747257565
ellip,6,2500,False,0.1,60.0,1.531990546442176
cheby1,7,700,True,1.0,40.0,1.5320806310253363
ellip,8,2500,False,0.5,30.0,1.5321156955924122
ellip,6,2400,False,0.1,50.0,1.5331856989183055
butter,4,2100,False,0.5,40.0,1.5338216053262352
cheby1,7,2900,False,0.1,40.0,1.5343550495234688
cheby2,3,3200,False,0.5,50.0,1.5345065844330386
cheby1,6,3100,False,0.5,40.0,1.5346487150237171
ellip,5,2400,False,1.0,40.0,1.534724445388486
ellip,5,2300,False,0.5,40.0,1.5348527327004948
cheby1,3,1500,False,0.1,40.0,1.536789610885299
ellip,7,2500,False,1.0,40.0,1.5381021275083264
ellip,3,1800,False,0.5,50.0,1.539107874236049
cheby2,3,2500,False,0.5,30.0,1.5398189429315252
ellip,5,400,True,1.0,30.0,1.5434287460199292
ellip,5,2500,False,0.5,60.0,1.543997982098998
cheby2,6,3000,False,0.5,60.0,1.5450076486929116
ellip,7,2600,False,0.5,50.0,1.5450990106653673
ellip,3,2000,False,1.0,60.0,1.5454083706512114
cheby1,7,3000,False,0.5,40.0,1.545533089071244
ellip,8,2900,False,0.5,50.0,1.5468580818138085
cheby2,6,2800,False,0.5,50.0,1.547111052915054
cheby2,4,1000,True,0.5,60.0,1.547180547830419
cheby1,8,3300,False,0.5,40.0,1.5479691404939382
ellip,5,300,True,0.5,30.0,1.5486269939297392
ellip,4,2500,False,0.5,50.0,1.5495479628109081
ellip,5,2600,False,1.0,60.0,1.5502801111888278
ellip,2,1300,False,0.5,30.0,1.5508285530683115
ellip,6,2900,False,0.5,60.0,1.551119258250456
cheby2,2,1800,True,0.5,40.0,1.5512010169624173
cheby2,3,2900,False,0.5,40.0,1.5514633262151443
ellip,5,500,True,1.0,60.0,1.5514755886263338
cheby2,5,2600,False,0.5,40.0,1.5517567904387106
ellip,6,2000,False,0.1,30.0,1.552511337610628
cheby1,4,2600,False,0.5,40.0,1.553066045497527
cheby2,4,3200,False,0.5,60.0,1.5534799773541723
ellip,7,2500,False,0.1,50.0,1.5540165879067418
cheby2,7,2500,False,0.5,40.0,1.5552663188177065
cheby2,6,2200,False,0.5,30.0,1.5555708108125392
ellip,4,2400,False,0.5,40.0,1.5555850319439741
butter,7,2700,False,0.5,40.0,1.5561314431757607
ellip,6,2800,False,0.5,50.0,1.5563912881758157
cheby2,4,2700,False,0.5,40.0,1.556858133683456
cheby1,7,500,True,0.5,40.0,1.5570041635604726
ellip,8,3000,False,0.5,60.0,1.557229780272749
ellip,3,1800,False,0.5,60.0,1.5592189927143394
ellip,1,500,False,1.0,60.0,1.5612305367723014
ellip,1,500,False,1.0,30.0,1.5612305367723014
ellip,1,500,False,1.0,40.0,1.5612305367723014
ellip,1,500,False,1.0,50.0,1.5612305367723014
cheby1,1,500,False,1.0,40.0,1.5612305367723014
cheby2,8,2900,False,0.5,60.0,1.563418872993406
ellip,2,1300,False,0.5,40.0,1.5635064149719606
ellip,8,2700,False,0.5,40.0,1.5644556333987198
cheby1,3,2000,False,1.0,40.0,1.5649360570092663
ellip,6,2400,False,0.5,30.0,1.5654908593646997
ellip,4,1700,False,0.1,30.0,1.567097461014409
ellip,2,1300,False,0.5,50.0,1.5675824859584992
ellip,5,2400,False,0.5,50.0,1.5682458705429447
ellip,2,1300,False,0.5,60.0,1.5688783086190634
cheby1,2,1300,False,0.5,40.0,1.569478717289236
ellip,6,400,True,0.5,60.0,1.56975524959466
cheby1,4,300,True,0.5,40.0,1.5702418422047937
ellip,5,2300,False,0.1,60.0,1.5711586088351248
ellip,7,2400,False,0.5,40.0,1.5715041204209668
cheby1,8,3000,False,0.1,40.0,1.5717818369496106
ellip,7,2700,False,0.5,60.0,1.5728418920647445
cheby1,4,2000,False,0.1,40.0,1.5730241594944712
ellip,5,2500,False,1.0,50.0,1.5743745268077565
ellip,4,2500,False,0.5,60.0,1.5751562638225287
ellip,4,2200,False,0.5,30.0,1.5751564751291183
ellip,7,2600,False,0.1,60.0,1.5754555017673795
cheby1,3,1800,False,0.5,40.0,1.576859251719258
ellip,4,1900,False,0.1,50.0,1.5781214990491912
cheby2,8,2700,False,0.5,50.0,1.5791608770500833
ellip,7,2200,False,1.0,30.0,1.58263084429325
cheby1,5,2600,False,0.5,40.0,1.5829013220853416
ellip,5,2100,False,0.1,40.0,1.5839158561462168
ellip,8,2400,False,0.5,30.0,1.5840054424425853
ellip,3,1900,False,1.0,40.0,1.5845605177029727
cheby2,4,2300,False,0.5,30.0,1.585189337014073
ellip,7,2300,False,0.1,40.0,1.5866779872863517
ellip,6,2600,False,0.5,40.0,1.58845301471592
ellip,6,2200,False,0.1,40.0,1.5895172887195568
ellip,3,1800,False,1.0,30.0,1.5906087069404347
ellip,8,2500,False,0.1,50.0,1.5909839441386848
ellip,3,1400,False,0.1,40.0,1.5928726992371989
ellip,5,1900,False,0.1,30.0,1.5944735655814197
butter,8,2800,False,0.5,40.0,1.5953484627749699
cheby1,5,2400,False,0.1,40.0,1.59611174040771
cheby1,5,2700,False,1.0,40.0,1.5963163922296146
cheby2,2,3000,True,0.5,60.0,1.5963220172288966
cheby1,6,500,True,0.5,40.0,1.596999360618661
ellip,8,300,True,0.5,60.0,1.5994841762040304
ellip,8,2300,False,0.1,40.0,1.5995312822512446
cheby1,8,300,True,1.0,40.0,1.6005362767718416
butter,5,2300,False,0.5,40.0,1.6036732260986264
ellip,5,2200,False,0.1,50.0,1.603767322444142
cheby2,6,2500,False,0.5,40.0,1.6037777441057794
ellip,4,2400,False,0.5,50.0,1.6037942705493682
ellip,7,400,True,0.5,60.0,1.6043469997240107
ellip,8,400,True,0.5,50.0,1.6066288805896272
ellip,4,1800,False,0.1,40.0,1.6066360735246452
ellip,7,400,True,1.0,30.0,1.6082185897925843
ellip,3,1700,False,0.5,40.0,1.6085821113392746
cheby2,5,2200,False,0.5,30.0,1.60865009751902
butter,6,2500,False,0.5,40.0,1.6092252884533973
ellip,4,2300,False,0.5,40.0,1.6096327928967056
cheby1,4,2500,False,0.5,40.0,1.6106790907542967
butter,3,1700,False,0.5,40.0,1.6128918730944342
cheby1,6,3000,False,0.5,40.0,1.6129029012010005
ellip,7,2100,False,0.5,30.0,1.6149101558114098
butter,2,1300,False,0.5,40.0,1.615406943580828
ellip,8,2800,False,0.5,50.0,1.6156902375017992
ellip,4,300,True,0.5,60.0,1.615964088829805
ellip,6,300,True,0.5,40.0,1.6160269744674847
cheby1,8,800,True,0.5,40.0,1.6166515282351324
ellip,2,1200,False,0.5,30.0,1.6172572756372745
ellip,6,2800,False,0.5,60.0,1.6199924578963267
cheby2,8,2100,False,0.5,30.0,1.620637334263042
ellip,6,2700,False,0.5,50.0,1.621441268251053
ellip,6,2300,False,0.5,30.0,1.6225309266966705
cheby2,7,2900,False,0.5,60.0,1.6238752609366762
butter,2,300,True,0.5,40.0,1.62484484290126
cheby2,7,2700,False,0.5,50.0,1.625020428280719
ellip,4,1900,False,0.1,60.0,1.625979582802966
cheby2,4,600,True,0.5,40.0,1.6263506937420444
ellip,8,2600,False,0.5,40.0,1.6278244800220012
ellip,2,700,False,0.1,30.0,1.6279226922872505
ellip,8,2000,False,0.1,30.0,1.6287367254805307
ellip,3,1600,False,0.5,30.0,1.6297895903879511
ellip,3,1400,False,0.1,50.0,1.630027650705966
ellip,4,2100,False,0.5,30.0,1.6315508566962695
ellip,2,1200,False,0.5,40.0,1.631871446757327
ellip,5,2100,False,1.0,30.0,1.632671605689121
ellip,4,2400,False,0.5,60.0,1.6334519688902418
ellip,8,2900,False,0.5,60.0,1.633762242751109
ellip,3,1900,False,1.0,50.0,1.635047063175642
ellip,2,1200,False,0.5,50.0,1.6365663578250074
ellip,8,2600,False,0.1,60.0,1.6375719713619716
ellip,2,1200,False,0.5,60.0,1.638058547045989
butter,1,900,False,0.5,40.0,1.6386922805671729
cheby1,2,1200,False,0.5,40.0,1.6387498806886156
ellip,5,2000,False,0.5,30.0,1.6393790265769375
ellip,7,2000,False,0.1,30.0,1.6394124464860957
ellip,7,2600,False,1.0,50.0,1.6395192478205
cheby2,7,2100,False,0.5,30.0,1.6422217026540378
ellip,8,2300,False,0.5,30.0,1.6438140873395648
ellip,5,300,True,0.5,40.0,1.6438760691784886
ellip,3,1300,False,0.1,30.0,1.6454969250791989
ellip,3,1400,False,0.1,60.0,1.6474815965311966
ellip,2,700,False,0.1,40.0,1.6484058581083043
butter,3,300,True,0.5,40.0,1.6484655647007058
butter,4,2000,False,0.5,40.0,1.650057501353772
ellip,4,300,True,0.5,50.0,1.6501865920454253
cheby2,8,2400,False,0.5,40.0,1.6511027484555447
ellip,6,2500,False,0.5,40.0,1.6522169928733703
ellip,6,2300,False,0.1,50.0,1.6523387872015889
ellip,7,500,True,1.0,50.0,1.652694477277067
ellip,5,2200,False,0.5,40.0,1.6531295409258062
ellip,6,2400,False,0.1,60.0,1.6544361165421462
ellip,3,1700,False,0.5,50.0,1.6547071576449706
ellip,2,700,False,0.1,50.0,1.6549391444492954
ellip,5,2300,False,1.0,40.0,1.6550287880090078
cheby1,8,3200,False,0.5,40.0,1.6561452990952947
ellip,2,700,False,0.1,60.0,1.657010938315833
cheby1,2,700,False,0.1,40.0,1.6579700426854824
ellip,3,1900,False,1.0,60.0,1.659115628228793
butter,4,300,True,0.5,40.0,1.659458452830833
cheby2,5,2800,False,0.5,50.0,1.661386440232217
ellip,7,2400,False,1.0,40.0,1.6616972326737336
cheby1,6,2600,False,0.1,40.0,1.6618922678482877
cheby1,3,1400,False,0.1,40.0,1.6627068624328762
cheby2,3,1200,True,0.5,50.0,1.663074401389537
ellip,4,2300,False,0.5,50.0,1.6650096192846526
